date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:51	2689/2689	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2012:23:56%20GMT	https://smarthr.dreamguystech.com/html/template/index.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/index.html	(from )
11:32:51	173/173	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2010%20Aug%202023%2006:02:51%20GMT	https://smarthr.dreamguystech.com/robots.txt		(from )
11:32:52	1119/1119	---M--	200	added ('OK')	image/png	etag:%2245f-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/favicon.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/favicon.png	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:52	232919/232919	---M-Z	200	added ('OK')	text/css	etag:%2238dd7-5ff1dd6892580-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/bootstrap.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/bootstrap.min.css	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:52	80831/80831	---M-Z	200	added ('OK')	text/css	etag:%2213bbf-5ff1dd6892580-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/fontawesome.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/fontawesome.min.css	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:53	102033/102033	---M-Z	200	added ('OK')	text/css	etag:%2218e91-5ff1dd6892580-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:53	911/911	---MCZ	200	added ('OK')	text/css	etag:W/%224cb-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/material.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/material.css	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:53	89730/89730	---M-Z	200	added ('OK')	text/css	etag:%2215e82-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:53	199407/199407	---MCZ	200	added ('OK')	text/css	etag:W/%2238ea1-60266d57e2e00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/style.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/style.css	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:53	8699/8699	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:08%20GMT	https://smarthr.dreamguystech.com/html/template/job-list.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/job-list.html	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:54	86591/86591	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/admin-dashboard.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/admin-dashboard.html	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:54	2465/2465	---M--	200	added ('OK')	image/png	etag:%229a1-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/logo2.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/logo2.png	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:54	2099/2099	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2012:23:56%20GMT	https://smarthr.dreamguystech.com/html/template/forgot-password.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/forgot-password.html	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:55	2166/2166	---MCZ	200	added ('OK')	text/html	date:Tue,%2018%20Jul%202023%2012:23:56%20GMT	https://smarthr.dreamguystech.com/html/template/register.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/register.html	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:55	87464/87464	---M-Z	200	added ('OK')	application/javascript	etag:%22155a8-5ff1dd6892580-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery-3.7.0.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/jquery-3.7.0.min.js	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:55	80427/80427	---M-Z	200	added ('OK')	application/javascript	etag:%2213a2b-5ff1dd6892580-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/bootstrap.bundle.min.js	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:55	12624/12624	---MCZ	200	added ('OK')	application/javascript	etag:W/%223e3b-600c1ef6f4980-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/app.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/app.js	(from https://smarthr.dreamguystech.com/html/template/index.html)
11:32:57	108020/108020	---M--	200	added ('OK')	text/html	etag:%221a5f4-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-brands-400.html	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:32:57	187208/187208	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222db48-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-brands-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:32:58	24948/24948	---M--	200	added ('OK')	text/html	etag:%226174-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-regular-400.html	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:32:58	63952/63952	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22f9d0-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-regular-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:32:59	150124/150124	---M--	200	added ('OK')	text/html	etag:%2224a6c-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.html	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:32:59	4564/4564	---M--	200	added ('OK')	text/html	etag:%2211d4-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.html	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:33:00	10172/10172	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2227bc-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-v4compatibility.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:33:00	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226264-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.eot	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:00	394628/394628	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2260584-5ff1dd6892580%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/webfonts/fa-solid-900.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/plugins/fontawesome/css/all.min.css)
11:33:00	156260/156260	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2226264-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.eot?	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400d41d.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:01	84772/84772	---M--	200	added ('OK')	text/html	etag:%2214b24-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:01	98673/98673	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218171-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:01	156072/156072	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%22261a8-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:02	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22847c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.eot	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:02	928648/928648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e2b88-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-brands-400.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:03	33916/33916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22847c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.eot?	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400d41d.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:03	12900/12900	---M--	200	added ('OK')	text/html	etag:%223264-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:03	15489/15489	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223c81-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:03	33724/33724	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2283bc-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:04	114002/114002	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221bd52-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-regular-400.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:04	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237408-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.eot	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:05	226312/226312	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2237408-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.eot?	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900d41d.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:05	96752/96752	---M--	200	added ('OK')	text/html	etag:%22179f0-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:06	125421/125421	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221e9ed-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:06	226128/226128	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2237350-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:06	926045/926045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e215d-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.svg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/la-solid-900.svg	(from https://smarthr.dreamguystech.com/html/template/assets/css/line-awesome.min.css)
11:33:07	143258/143258	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2222f9a-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.eot	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.eot	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:07	44300/44300	---M--	200	added ('OK')	text/html	etag:%22ad0c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.woff2	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.html	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:07	57620/57620	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22e114-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:07	128180/128180	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%221f4b4-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.ttf	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/MaterialIcons-Regular.ttf	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:08	36612/36612	---MCZ	200	added ('OK')	application/font-woff	etag:W/%228f04-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Book.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Book.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:08	39220/39220	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229934-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BookItalic.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BookItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:08	40840/40840	---MCZ	200	added ('OK')	application/font-woff	etag:W/%229f88-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Medium.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Medium.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:09	44660/44660	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22ae74-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-MediumItalic.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-MediumItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:09	41308/41308	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a15c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Bold.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Bold.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:10	45156/45156	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22b064-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BoldItalic.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BoldItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:10	41324/41324	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22a16c-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Black.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-Black.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:11	44884/44884	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22af54-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BlackItalic.woff	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/fonts/CircularStd-BlackItalic.woff	(from https://smarthr.dreamguystech.com/html/template/assets/css/style.css)
11:33:11	5233/5233	---M-Z	200	added ('OK')	text/css	etag:%221471-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/dataTables.bootstrap4.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/dataTables.bootstrap4.min.css	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:12	16265/16265	---M-Z	200	added ('OK')	text/css	etag:%223f89-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/select2.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/select2.min.css	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:12	7789/7789	---M-Z	200	added ('OK')	text/css	etag:%221e6d-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/css/bootstrap-datetimepicker.min.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/css/bootstrap-datetimepicker.min.css	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:12	4549/4549	---M--	200	added ('OK')	image/png	etag:%2211c5-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/logo.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/logo.png	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:12	3793/3793	---M--	200	added ('OK')	image/png	etag:%22ed1-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/flags/us.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/flags/us.png	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:13	2838/2838	---M--	200	added ('OK')	image/png	etag:%22b16-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/flags/fr.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/flags/fr.png	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:13	3358/3358	---M--	200	added ('OK')	image/png	etag:%22d1e-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/flags/es.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/flags/es.png	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:13	2832/2832	---M--	200	added ('OK')	image/png	etag:%22b10-5f936bca47d00%22	https://smarthr.dreamguystech.com/html/template/assets/img/flags/de.png	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/flags/de.png	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:13	8466/8466	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2018:45:40%20GMT	https://smarthr.dreamguystech.com/html/template/job-view.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/job-view.html	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:14	4739/4739	---M-Z	200	added ('OK')	application/javascript	etag:%221283-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.slimscroll.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/jquery.slimscroll.min.js	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:14	73171/73171	---M-Z	200	added ('OK')	application/javascript	etag:%2211dd3-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/select2.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/select2.min.js	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:14	86717/86717	---M-Z	200	added ('OK')	application/javascript	etag:%22152bd-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/jquery.dataTables.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/jquery.dataTables.min.js	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:14	4534/4534	---M-Z	200	added ('OK')	application/javascript	etag:%2211b6-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/dataTables.bootstrap4.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/dataTables.bootstrap4.min.js	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:15	53324/53324	---M-Z	200	added ('OK')	application/javascript	etag:%22d04c-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/moment.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/moment.min.js	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:15	38511/38511	---M-Z	200	added ('OK')	application/javascript	etag:%22966f-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/js/bootstrap-datetimepicker.min.js	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/js/bootstrap-datetimepicker.min.js	(from https://smarthr.dreamguystech.com/html/template/job-list.html)
11:33:15	435/435	---M-Z	200	added ('OK')	text/css	etag:%221b3-5f936bca47d00-gzip%22	https://smarthr.dreamguystech.com/html/template/assets/plugins/morris/morris.css	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/plugins/morris/morris.css	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:33:15	68311/68311	---MCZ	200	added ('OK')	text/html	date:Tue,%2004%20Jul%202023%2022:40:06%20GMT	https://smarthr.dreamguystech.com/html/template/activities.html	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/activities.html	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:33:16	10750/10750	---M--	200	added ('OK')	image/jpeg	etag:%2229fe-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-02.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-02.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:33:16	35746/35746	---M--	200	added ('OK')	image/jpeg	etag:%228ba2-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-03.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-03.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:33:16	42690/42690	---M--	200	added ('OK')	image/jpeg	etag:%22a6c2-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-06.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-06.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
11:33:16	27502/27502	---M--	200	added ('OK')	image/jpeg	etag:%226b6e-5ff49e5674880%22	https://smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-17.jpg	C:/My%20Web%20Sites/digital%20socity/smarthr.dreamguystech.com/html/template/assets/img/profiles/avatar-17.jpg	(from https://smarthr.dreamguystech.com/html/template/admin-dashboard.html)
